standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.6,• Martillo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.7,• Termómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.8,• Metro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.9,• Atriles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.10,• Bomba de infusión.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.11,• Silla de ruedas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador referencia Categoría telemonitoreo – prestador referencia,11.4.2,40,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,41,,"Adicional a lo exigido para hospitalización del paciente crónico sin ventilador en la baja y mediana complejidad, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,41,41.1,• Ventilador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,41,41.2,• Ventilador de transporte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,41,41.3,• Succión. Puede ser suministrado mediante sistema de vacío o mediante aspirador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,42,,"Adicional a lo requerido para el servicio de hospitalización del paciente crónico sin ventilador baja  y mediana complejidad, la sede del prestador, cuenta con ventilador mecánico de respaldo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,43,,El domicilio del paciente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,43,43.1,• Resucitador pulmonar manual.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,43,43.2,• Succión. Puede ser suministrado mediante aspirador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,43,43.3,• Ventilador mecánico con especificaciones técnicas para uso domiciliario.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,44,,"Cumple con los criterios que le sean aplicables de todos los servicios  y adicionalmente, cuenta con",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,44,44.1,• Oxígeno medicinal portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,44,44.2,"• Dispositivos médicos e insumos, según patología del paciente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,44,44.3,"• Medicamentos, de acuerdo con inventario establecido para uso en la atención en casa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",BAJA Y MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador referencia Categoría telemonitoreo - prestador referencia,11.4.2,45,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con la siguiente información documentada:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.1,"• Ronda médica diaria de evolución de pacientes, aplica para la modalidad intramural.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.2,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.3,"• Entrega de turno por parte de enfermería y de medicina, aplica para la modalidad intramural.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.4,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.5,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.6,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.7,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.8,• Toma de muestras de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.9,• Cateterismo vesical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.10,• Preparación para la toma de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.11,• Indicaciones de autocuidado de la salud.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.12,• Manejo de nutrición enteral y parenteral para los pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.13,• Ingreso y egreso de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.14,• Seguimiento por profesional de la medicina general y especializada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.15,• Información a usuarios de la atención en salud.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.16,"• Actividades de rehabilitación (fisioterapia, terapia ocupacional, terapia respiratoria, terapia del lenguaje, entre otras)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.17,• Manejo del dolor y cuidado paliativo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.18,• Manejo de pacientes con trastornos del desarrollo intelectual que incluye:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.18.1,• Mecanismos de protección contra elementos o infraestructura potencialmente riesgosos para el paciente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,46,46.18.2,• Supervisión permanente por parte del talento humano en salud.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,,"Para el servicio de hospitalización del paciente crónico sin ventilador en modalidad extramural domiciliaria telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo, adicionalmente cuenta con la siguiente información documentada:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1,"• Criterios de inclusión de pacientes para la modalidad domiciliaria, que incluya:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.1,• Valoración de las condiciones de accesibilidad al domicilio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.2,"• Verificación de la existencia de nevera en el domicilio del paciente, cuando los medicamentos requieran cadena de frío.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.3,• Condición clínica del paciente para el ingreso al programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.4,• Egreso del paciente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.5,• Manejo de medicamentos en el domicilio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.6,"• Entrenamiento y capacitación al paciente, familia y cuidador, que incluya:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.6.1,• Manejo de asepsia y antisepsia en el domicilio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.6.2,• Manejo de residuos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.1.6.3,• Uso y almacenamiento de medicamentos y dispositivos médicos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,"Modalidades intramural, extramural domiciliaria, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,47,47.2,"• Mecanismo de respuesta en caso de falla del ventilador, cuando oferte el servicio de hospitalización del paciente crónico con ventilador.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA Y MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador referencia Categoría telemonitoreo - prestador referencia,11.4.2,48,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,"Modalidades intramural, telemedicina – prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,49,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,50,,"Adicional a lo definido para todos los servicios, se cuenta con los siguientes registros:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,50,50.1,• Instrumento de valoración de criterios de inclusión al servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,50,50.2,• Valoración de ingreso y egreso.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,50,50.3,"• Registro de referencia y contra referencia, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,50,50.4,• Plan de cuidado de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA Y MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador referencia Categoría telemonitoreo - prestador referencia,11.4.2,51,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad intramural,11.4.2,52,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente tiene disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad intramural,11.4.2,52,52.1,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad intramural,11.4.2,52,52.2,• Servicio de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad intramural,11.4.2,52,52.3,• Servicio de transporte asistencial.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad intramural,11.4.2,52,52.4,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad intramural,11.4.2,52,52.5,"• Servicios de apoyo (alimentación, lavandería y vigilancia).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad extramural domiciliaria,11.4.2,53,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente tiene disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad extramural domiciliaria,11.4.2,53,53.1,• Servicio de hospitalización,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad extramural domiciliaria,11.4.2,53,53.2,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad extramural domiciliaria,11.4.2,53,53.3,• Servicio de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad extramural domiciliaria,11.4.2,53,53.4,• Servicio de transporte asistencial.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad extramural domiciliaria,11.4.2,53,53.5,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA Y MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor - prestador referencia Categoría telemonitoreo – prestador remisor - prestador referencia,11.4.2,54,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
